file_name|line_number|columna_unica
da97c5b1-b66a-4308-9796-5912c4e60cd4|74|WA 3 A LA APROBACION POR EL SECTOR COMPETENTE A FINANCIAR Y PRESENTACION DE LA AON 4A IANNTS GOEIACHAL
da97c5b1-b66a-4308-9796-5912c4e60cd4|75|VERSION FINAL DEL DEL EXPEDIENTE T CNICO
da97c5b1-b66a-4308-9796-5912c4e60cd4|76|PARA TAL EFECTO EL RESPONSABLE DE OTORGAR LA CONFORMIDAD DE LA PRESENTACI N DEBERA HACERLO EN UN PLAZO QUE NO EXCEDERA
da97c5b1-b66a-4308-9796-5912c4e60cd4|77|DE LOS QUINCE 15 DIAS BAJO RESPONSABILIDAD DE DICHO FUNCIONARIO
da97c5b1-b66a-4308-9796-5912c4e60cd4|78|EE A OE
da97c5b1-b66a-4308-9796-5912c4e60cd4|79|XO LA ENTIDAD DEBERA EFECTUAR EL PAGO DENTRO DE LOS DIEZ 10 DIAS CALENDARIOS SIGUIENTES DE OTORGADA LA CONFORMIDAD DE
da97c5b1-b66a-4308-9796-5912c4e60cd4|80|EE LOS SERVICIOS SIEMPRE QUE SE VERIFIQUE LAS CONDICIONES ESTABLECIDAS EN EL CONTRATO PARA ELLO BAJO RESPONSABILIDAD DEL
da97c5b1-b66a-4308-9796-5912c4e60cd4|81|FUNCIONARIO COMPETENTE
da97c5b1-b66a-4308-9796-5912c4e60cd4|82|ENAVIDES
da97c5b1-b66a-4308-9796-5912c4e60cd4|83|EN CASO DE RETRASO EN EL PAGO POR PARTE DE LA ENTIDAD SALVO QUE SE DEBA A CASO FORTUITO O FUERZA MAYOR EL
da97c5b1-b66a-4308-9796-5912c4e60cd4|84|CONTRATISTA TENDRA DERECHO AL PAGO DE INTERESES LEGALES CONFORME A LO ESTABLECIDO EN EL ARTICULO 39 DE LA LEY DE
da97c5b1-b66a-4308-9796-5912c4e60cd4|85|CONTRATACIONES DEL ESTADO Y EN EL ARTICULO 171 DE SU REGLAMENTO LOS QUE SE COMPUTAN DESDE LA OPORTUNIDAD EN QUE EL
da97c5b1-b66a-4308-9796-5912c4e60cd4|86|0 PAGO DEBID EFECTUARSE
da97c5b1-b66a-4308-9796-5912c4e60cd4|87|PARA EFECTOS DEL PAGO DE LAS CONTRAPRESTACIONES EJECUTADAS POR EL CONTRATISTA LA ENTIDAD DEBE CONTAR CON LA SIGUIENTE
da97c5b1-b66a-4308-9796-5912c4e60cd4|88|53 DOCUMENTACION
da97c5b1-b66a-4308-9796-5912c4e60cd4|89|SALUD HUAYCHAUMARCA
da97c5b1-b66a-4308-9796-5912c4e60cd4|90|I BME
da97c5b1-b66a-4308-9796-5912c4e60cd4|91|ROD OF
da97c5b1-b66a-4308-9796-5912c4e60cd4|92|AE EA 4
da97c5b1-b66a-4308-9796-5912c4e60cd4|93|AON
da97c5b1-b66a-4308-9796-5912c4e60cd4|95|CONSS
da97c5b1-b66a-4308-9796-5912c4e60cd4|96|MA
da97c5b1-b66a-4308-9796-5912c4e60cd4|97|A
da97c5b1-b66a-4308-9796-5912c4e60cd4|98|EDIFICIO ESTATAL N 01 SAN JUAN PAMPA TELF 063 281262 ANEXOS 2040
da97c5b1-b66a-4308-9796-5912c4e60cd4|99|INFORME DEL FUNCIONARIO RESPONSABLE DE LA SUB GERENCIA DE ESTUDIOS EMITIENDO LA CONFORMIDAD DE LA PRESTACION
da97c5b1-b66a-4308-9796-5912c4e60cd4|100|EFECTUADA APLICABLE PARA EL PRIMER PAGO
da97c5b1-b66a-4308-9796-5912c4e60cd4|101|INFORME DEL FUNCIONARIO RESPONSABLE DE LA SUB GERENCIA DE ESTUDIOS EMITIENDO LA CONFORMIDAD DE LA PRESTACION
da97c5b1-b66a-4308-9796-5912c4e60cd4|102|EFECTUADA APLICABLE PARA EL SEGUNDO PAGO
da97c5b1-b66a-4308-9796-5912c4e60cd4|103|RESOLUCION DE APROBACION DEL EXPEDIENTE T CNICO APLICABLE PARA EL TERCER PAGO
da97c5b1-b66a-4308-9796-5912c4e60cd4|104|CONSENTIMIENTO 0 APROBACI N SEGUN CORRESPONDA DE LA LIQUIDACI N DEL CONTRATO DE CONSULTORIA DE OBRA
da97c5b1-b66a-4308-9796-5912c4e60cd4|105|APLICABLE PARA DEVOLUCION DE GARANTIA DE FIEL CUMPLIMIENTO
da97c5b1-b66a-4308-9796-5912c4e60cd4|106|DICHA DOCUMENTACION SE DEBE PRESENTAR EN LA OFICINA DE TRAMITE DOCUMENTARIO MESA DE PARTES SITIO EN EDIFICIO
da97c5b1-b66a-4308-9796-5912c4e60cd4|107|ESTATAT N 01 SAN JUAN PAMPA DEL DISTRITO DE YANACANCHA PROVINCIA Y DEPARTAMENTO DE PASCO EN HORARIOS DE ATENCION
da97c5b1-b66a-4308-9796-5912c4e60cd4|108|DE MESA DE PARTES DE LA ENTIDAD DE 8 30 AM 1 00 PM Y DE 2 30 PM 5 00 PM
da97c5b1-b66a-4308-9796-5912c4e60cd4|109|CLAUSULA SEXTA PLAZO DE EJECUCION DE LA PRESTACION DEL SERVICIO DE CONSULTORIA
da97c5b1-b66a-4308-9796-5912c4e60cd4|110|DE CONFORMIDAD CON LO SEFIALADO EN LAS BASES EL PLAZO DE EJECUCION DEL SERVICIO DE CONSULTORIA DE OBRA ES DE SESENTA
da97c5b1-b66a-4308-9796-5912c4e60cd4|111|60 DIAS CALENDARIOS EL MISMO GUE SE COMPUTARA A PARTIR DE DIA SIGUIENTE DE LA SUSCRIPCI N DE CONTRATO DE ACUERDO AL
da97c5b1-b66a-4308-9796-5912c4e60cd4|112|SIGUIENTE CUADRO
da97c5b1-b66a-4308-9796-5912c4e60cd4|113|EYPNCANIE DESCRIPCION PLAZO DE ENTREGA
da97c5b1-b66a-4308-9796-5912c4e60cd4|114|I
da97c5b1-b66a-4308-9796-5912c4e60cd4|115|WA
da97c5b1-b66a-4308-9796-5912c4e60cd4|116|PAS 5 A LOS 20 DIAS CALENDARIO CONTADOS A PARTIR DE DIA
da97c5b1-b66a-4308-9796-5912c4e60cd4|117|KOY PRESENTACION DEL PRIMER ENTREGABLE INE
da97c5b1-b66a-4308-9796-5912c4e60cd4|118|FIG SL NEY SIGUIENTE DE LA SUSCRIPCION DEL CONTRATO
da97c5b1-b66a-4308-9796-5912c4e60cd4|119|A RESER  PRESENTACION DEL SEGUNDO ENTREGABLE VAY INC EE NUEEIE A PERM NEUES
da97c5b1-b66a-4308-9796-5912c4e60cd4|120|SIGUIENTE DE LA SUSCRIPCION DEL CONTRATO
da97c5b1-b66a-4308-9796-5912c4e60cd4|121|PRESENTACION DEL EXPEDIENTE T CNICO CONSOLIDADO DE
da97c5b1-b66a-4308-9796-5912c4e60cd4|122|ACUERDO A LOS CONTENIDOS ESTABLECIDOS EN LOS A LOS 60 DIAS CALENDARIOS CONTADOS A PARTIR DEL DIA
da97c5b1-b66a-4308-9796-5912c4e60cd4|123|T RMINOS DE REFERENCIA Y PRESENTACION DE LA VERSION SIGUIENTE DE LA SUSCRIPCION DEL CONTRATO
da97c5b1-b66a-4308-9796-5912c4e60cd4|124|FINAL
da97c5b1-b66a-4308-9796-5912c4e60cd4|125|ISS DE ACUERDOS ALOS DOCUMENTOS DEL PROCESO DE CONTRATACION EL PLANTEL PROFESIONAL PROPUESTOS POR EL CONSULTOR SON
da97c5b1-b66a-4308-9796-5912c4e60cd4|126|6IIGQNAR LOS SIGUIENTES
da97c5b1-b66a-4308-9796-5912c4e60cd4|127|EE
da97c5b1-b66a-4308-9796-5912c4e60cd4|128|IY
da97c5b1-b66a-4308-9796-5912c4e60cd4|129|ROTO 2
da97c5b1-b66a-4308-9796-5912c4e60cd4|130|EI IS 5
da97c5b1-b66a-4308-9796-5912c4e60cd4|131|LOK GAEFEDEL PROYECTO ING CIVIL ELIAS BASUALDO GARCIA 22517140
da97c5b1-b66a-4308-9796-5912c4e60cd4|132|PES ESPECIALISTA EN ARQUITECTURA ARG ESTHER ANA SUCAPUCA SANTOS 70086752
da97c5b1-b66a-4308-9796-5912c4e60cd4|133|PREG
da97c5b1-b66a-4308-9796-5912c4e60cd4|134|ESPECIALISTA EN ESTRUCTURAS ING CIVIL OSCAR HERNAN LEANDRO SUAREZ 40160623
da97c5b1-b66a-4308-9796-5912c4e60cd4|135|ESPECIALISTA EN INSTALACIONES
da97c5b1-b66a-4308-9796-5912c4e60cd4|136|ELECTRICAS ING MEC MIGUEL ENRIQUE LEONARDO CARRANZA
da97c5b1-b66a-4308-9796-5912c4e60cd4|137|ESPECIALISTA EN INSTALACIONES
da97c5b1-b66a-4308-9796-5912c4e60cd4|138|SANITARIAS ING SANT EMANUEL ZAYIN RODRIGUEZ LUCEN 47057343
da97c5b1-b66a-4308-9796-5912c4e60cd4|139|OE ESPECIALISTA AMBIENTAL ING AMB YESMI ISABEL BONILLA NOLASCO 47522897
da97c5b1-b66a-4308-9796-5912c4e60cd4|140|5
da97c5b1-b66a-4308-9796-5912c4e60cd4|141|ESPECIALISTA EN COSTOS Y
da97c5b1-b66a-4308-9796-5912c4e60cd4|142|CS IESE ING CIVIL WILSON DITER NAUPA TELLO 47057343
da97c5b1-b66a-4308-9796-5912c4e60cd4|143|KE ESPECIALISTA EN EQUIPAMIENTO
da97c5b1-b66a-4308-9796-5912c4e60cd4|144|MEDICO HOSPITALARIO ING ELECTR CARRASCO TIBURCIO MARLON GABRIEL 42617202
da97c5b1-b66a-4308-9796-5912c4e60cd4|145|2 EE EE EE OE ING CIVIL CRISTHIAM NEFTALI HUAYNATE TITO 42581276
da97c5b1-b66a-4308-9796-5912c4e60cd4|146|PELE EY ES ENE ING AMB KATIUSKA PILAR SOSA ESTEBAN 46228263
da97c5b1-b66a-4308-9796-5912c4e60cd4|147|P A VV
da97c5b1-b66a-4308-9796-5912c4e60cd4|148|3F COMUN
da97c5b1-b66a-4308-9796-5912c4e60cd4|149|CONSGRCIO SALUD HUAYCHAUMARCA
da97c5b1-b66a-4308-9796-5912c4e60cd4|150|EE NNN NEN TN NEN
da97c5b1-b66a-4308-9796-5912c4e60cd4|151|EDIFICIO ESTATAL N 01 SAN JUAN PAMPA TELF 063 281262 ANEXOS 2040
da97c5b1-b66a-4308-9796-5912c4e60cd4|152|CLAUSULA OCTAVA EQUIPAMIENTO MINIMO
da97c5b1-b66a-4308-9796-5912c4e60cd4|153|DE ACUERDO ALOS DOCUMENTOS DEL PROCESO DE CONTRATACION EL CONSULTOR SE OBLIGA A PRESTAR EL SERVICIO CON EL SIQUIENTE
da97c5b1-b66a-4308-9796-5912c4e60cd4|154|EQUIPAMIENTO MINIMO
da97c5b1-b66a-4308-9796-5912c4e60cd4|155|CANTIDAD DESCRIPCION
da97c5b1-b66a-4308-9796-5912c4e60cd4|156|COMPUTADORA Y O LAPTOPS
da97c5b1-b66a-4308-9796-5912c4e60cd4|157|ESTACION TOTAL
da97c5b1-b66a-4308-9796-5912c4e60cd4|158|CAMIONETA
da97c5b1-b66a-4308-9796-5912c4e60cd4|159|PERSERE SY
da97c5b1-b66a-4308-9796-5912c4e60cd4|160|LAUSULA DECIMA GARANTIAS
da97c5b1-b66a-4308-9796-5912c4e60cd4|161|AL AMPARO DE LO DISPUESTO EN EL NUMERAL 149 4 DEL ARTICULO 149 DEL REGLAMENTO DE LA LEY DE CONTRATACIONES DEL ESTADO
da97c5b1-b66a-4308-9796-5912c4e60cd4|162|EN TOS CONTRATOS DE CONSULTORIA DE OBRA QUE CELEBREN LAS ENTIDADES CON LAS MICRO Y PEQUEFIAS EMPRESAS ESTAS ULTIMAS
da97c5b1-b66a-4308-9796-5912c4e60cd4|163|PUEDEN OTORGAR COMO GARANTIA DE FIEL CUMPLIMIENTO EL DIEZ POR CIENTO 10 DEL MONTO DE CONTRATO ORIGINAL PORCENTAJE QUE
da97c5b1-b66a-4308-9796-5912c4e60cd4|164|SERA RETENIDO POR LA ENTIDAD DE ACUERDO AL SIGUIENTE DETALLE
da97c5b1-b66a-4308-9796-5912c4e60cd4|165|E DE FIEL CUMPLIMIENTO DEL CONTRATO LA ENTIDAD RETENDRA AL CONSULTOR LA SUMA TOTAL DE S 28 000 00
da97c5b1-b66a-4308-9796-5912c4e60cd4|166|VEINTIOCHO MIL CON 00 100 SOLES EL CUAL REPRESENTA EL 10 DEL MONTO TOTAL DEL CONTRATO ORIGINAL LA MISMA
da97c5b1-b66a-4308-9796-5912c4e60cd4|167|QUE DEBE MANTENERSE VIGENTE HASTA EL CUMPLIMIENTO TOTAL DE FAS OBLIGACIONES GARANTIZADAS
da97c5b1-b66a-4308-9796-5912c4e60cd4|168|CLAUSULA DECIMA PRIMERA EJECUCION DE GARANTIAS POR FALTA DE RENOVACION
da97c5b1-b66a-4308-9796-5912c4e60cd4|169|A ENTIDAD PUEDE SOLICITAR LA EJECUCION DE LAS GARANTIAS CUANDO EL CONSULTOR NO LAS HUBIERE RENOVADO ANTES DE LA
da97c5b1-b66a-4308-9796-5912c4e60cd4|171|FE EE D CHA DE SU VENCIMIENTO CONFORME A LO DISPUESTO EN EL LITERAL A DEL NUMERAL 155 1 DEL ARTICULO 155 DEL REGLAMENTO DE LA
da97c5b1-b66a-4308-9796-5912c4e60cd4|172|4A DE CONTRATACIONES DEL ESTADO
da97c5b1-b66a-4308-9796-5912c4e60cd4|173|NI O
da97c5b1-b66a-4308-9796-5912c4e60cd4|174|EX  SLAUSULA DECIMA SEGUNDA CONFORMIDAD DE LA PRESTACION DEL SERVICIO
da97c5b1-b66a-4308-9796-5912c4e60cd4|175|CARA
da97c5b1-b66a-4308-9796-5912c4e60cd4|176|I GIONAL AY
da97c5b1-b66a-4308-9796-5912c4e60cd4|177|4 8 ALLE
da97c5b1-b66a-4308-9796-5912c4e60cd4|178|LA CONFORMIDAD DE LA PRESTACION DEL SERVICIO SE REGULA POR LO DISPUESTO EN EL ARTICULO 168 DEL REGLAMENTO DE LA LEY DE
da97c5b1-b66a-4308-9796-5912c4e60cd4|179|CONTRATACIONES DEL ESTADO LA CONFORMIDAD SERA OTORGADA POR LA SUB GERENCIA DE ESTUDIOS DEL GOBIERNO REGIONAL DE
da97c5b1-b66a-4308-9796-5912c4e60cd4|180|PASCO
da97c5b1-b66a-4308-9796-5912c4e60cd4|181|DE EXISTIR OBSERVACIONES LA ENTIDAD LAS COMUNICA AL CONSULTOR INDICANDO CLARAMENTE EL SENTIDO DE ESTAS
da97c5b1-b66a-4308-9796-5912c4e60cd4|182|OTORGANDOLE UN PLAZO PARA SUBSANAR NO MENOR DE CINCO 5 NI MAYOR DE QUINCE 15 DIAS SI PESE AL PLAZO OTORGADO EL
da97c5b1-b66a-4308-9796-5912c4e60cd4|183|CONSULTOR NO CUMPLIESE A CABALIDAD CON LA SUBSANACION LA ENTIDAD PUEDE OTORGAR AL CONSULTOR PERIODOS
da97c5b1-b66a-4308-9796-5912c4e60cd4|184|ADICIONALES PARA LAS CORRECCIONES PERTINENTES EN ESTE SUPUESTO CORRESPONDE APLICAR LA PENALIDAD POR MORA DESDE EL
da97c5b1-b66a-4308-9796-5912c4e60cd4|185|VENCIMIENTO DEL PLAZO PARA SUBSANAR
da97c5b1-b66a-4308-9796-5912c4e60cd4|186|8 ESTE PROCEDIMIENTO NO RESULTA APLICABLE CUANDO LA CONSULTORIA MANIFIESTAMENTE NO CUMPLAN CON LAS CARACTERISTICAS Y
da97c5b1-b66a-4308-9796-5912c4e60cd4|187|A CONDICIONES OFRECIDAS EN CUYO CASO LA ENTIDAD NO OTORGA LA CONFORMIDAD DEBIENDO CONSIDERARSE COMO NO EJECUTADA LA
da97c5b1-b66a-4308-9796-5912c4e60cd4|188|IZ 2 PRESTACION APLICANDOSE LA PENALIDAD QUE CORRESPONDA POR CADA DIA DE RETRASO
da97c5b1-b66a-4308-9796-5912c4e60cd4|189|O BA LBBS
da97c5b1-b66a-4308-9796-5912c4e60cd4|190|IS R CLAUSULA DECIMA TERCERA DECLARACION JURADA DEL CONSULTOR
da97c5b1-b66a-4308-9796-5912c4e60cd4|191|S 8 2
da97c5b1-b66a-4308-9796-5912c4e60cd4|192|43 EL CONSULTOR DECLARA BAJO JURAMENTO QUE SE COMPROMETE A CUMPLIR LAS OBLIGACIONES DERIVADAS DEL PRESENTE CONTRATO
da97c5b1-b66a-4308-9796-5912c4e60cd4|193|JCK48 BAJO SANCION DE QUEDAR INHABILITADO PARA CONTRATAR CON EL ESTADO EN CASO DE INCUMPLIMIENTO
da97c5b1-b66a-4308-9796-5912c4e60cd4|194|B EF
da97c5b1-b66a-4308-9796-5912c4e60cd4|195|42
da97c5b1-b66a-4308-9796-5912c4e60cd4|196|ES 413 EL EE GOR POT EAE NI SF NIA EE A EEE TAE EE AE EE EE VENA SL GY PSS CEP
da97c5b1-b66a-4308-9796-5912c4e60cd4|197|EDIFICIO ESTATAL N 01 SAN JUAN PAMPA TELF 063 281262 ANEXOS 2040
da97c5b1-b66a-4308-9796-5912c4e60cd4|198|LNIDOS
da97c5b1-b66a-4308-9796-5912c4e60cd4|199|CLAUSULA DECIMA CUARTA OBLIGACION DEL CONSULTOR DE ABSOLVER CONSULTAS
da97c5b1-b66a-4308-9796-5912c4e60cd4|200|DE CONFORMIDAD CON EL LITERAL A DEL NUMERAL 193 10 DEL ARTICULO 193 DEL REGLAMENTO DE LEY DE CONTRATACIONES DEL ESTADO
da97c5b1-b66a-4308-9796-5912c4e60cd4|201|EXISTE LA OBLIGACION DEL PROYECTISTA DE ATENDER LAS CONSULTAS QUE LE REMITA LA ENTIDAD SIN PERJUICIO DE LAS ACCIONES QUE
da97c5b1-b66a-4308-9796-5912c4e60cd4|202|SE ADOPTEN CONTRA EL PROYECTISTA POR LA FALTA DE ABSOLUCION DE LAS MISMAS
da97c5b1-b66a-4308-9796-5912c4e60cd4|203|CLAUSULA DECIMA QUINTA RESPONSABILIDAD POR VICIOS OCULTOS
da97c5b1-b66a-4308-9796-5912c4e60cd4|204|DE ACUERDO A LOS DOCUMENTOS DEL PROCESO DE CONTRATACION LA ENTIDAD NO ENERVAN SU DERECHO DE RECLAMAR
da97c5b1-b66a-4308-9796-5912c4e60cd4|205|POSTERIORMENTE POR DEFECTOS 0 VICIOS OCULTOS CONFORME A LO DISPUESTO POR LOS ARTICULOS 40 DE LA LEY DE CONTRATACIONES DEI
da97c5b1-b66a-4308-9796-5912c4e60cd4|206|ESTADO Y EL ARTICULO 173 DE SU REGLAMENTO
da97c5b1-b66a-4308-9796-5912c4e60cd4|207|EL PLAZO MAXIMO DE RESPONSABILIDAD DEL CONSULTOR POR ERRORES 0 DEFICIENCIAS O POR VICIOS OCULTOS PUEDE SER RECLAMADO POR
da97c5b1-b66a-4308-9796-5912c4e60cd4|208|LA ENTIDAD POR TRES 03 AFIOS DESPU S DE LA CONFORMIDAD DE SERVICIO OTORGADA POR LA ENTIDAD
da97c5b1-b66a-4308-9796-5912c4e60cd4|209|CLAUSULA DECIMA SEXTA DE LAS PENALIDADES
da97c5b1-b66a-4308-9796-5912c4e60cd4|210|DE ACUERDO AL ARTICULO 161 DEL REGLAMENTO DE LA LEY DE CONTRATACIONES DEL ESTADO EL CONTRATO DEBE ESTABLECER LAS
da97c5b1-b66a-4308-9796-5912c4e60cd4|211|S APLICABLES AL CONSULTOR ANTE EL INCUMPLIMIENTO INJUSTIFICADO DE SUS OBLIGACIONES CONTRACTUALES A PARTIR DE
da97c5b1-b66a-4308-9796-5912c4e60cd4|212|ACION BRINDADA POR EL AREA USUARIA LAS MISMAS QUE DEBEN SER OBJETIVAS RAZONABLES Y CONGRUENTES CON EL OBJETO
da97c5b1-b66a-4308-9796-5912c4e60cd4|213|A CONVOCATORIA
da97c5b1-b66a-4308-9796-5912c4e60cd4|214|DE
da97c5b1-b66a-4308-9796-5912c4e60cd4|215|LA ENTIDAD DEBE PREVER LA APLICACION DE LA PENALIDAD POR MORA ASIMISMO PUEDE PREVER OTRAS PENALIDADES ESTOS DOS 2
da97c5b1-b66a-4308-9796-5912c4e60cd4|216|TIPOS DE PENALIDADES PUEDEN ALCANZAR CADA UNA UN MONTO MAXIMO EQUIVALENTE AL DIEZ POR CIENTO 10 DEL MONTO DEL
da97c5b1-b66a-4308-9796-5912c4e60cd4|217|T CONTRATO VIGENTE O DE SER EL CASO DEL ITEM QUE DEBIO EJECUTARSE
da97c5b1-b66a-4308-9796-5912c4e60cd4|218|ESTAS PENALIDADES SE DEDUCEN DE LOS PAGOS A CUENTA DE LAS VALORIZACIONES DEL PAGO FINAL O EN LA LIQUIDACION FINAL SEGUN
da97c5b1-b66a-4308-9796-5912c4e60cd4|219|CORRESPONDA 0 SI FUERA NECESARIO SE COBRA DEL MONTO RESULTANTE DE LA EJECUCION DE LA GARANTIA DE FIEL CUMPLIMIENTO
da97c5b1-b66a-4308-9796-5912c4e60cd4|220|PENALIDAD POR MORA EN LA EJECUCION DEL SERVICIO
da97c5b1-b66a-4308-9796-5912c4e60cd4|221|DE ACUERDO AL ARTICULO 162 DEL REGLAMENTO DE LA LEY DE CONTRATACIONES DE ESTADO SI EL CONSULTOR INCURRE EN RETRASO
da97c5b1-b66a-4308-9796-5912c4e60cd4|222|INJUSTIFICADO EN LA EJECUCION DE LAS PRESTACIONES OBJETO DEL CONTRATO LA ENTIDAD LE APLICA AUTOMATICAMENTE UNA PENALIDAD
da97c5b1-b66a-4308-9796-5912c4e60cd4|223|POR MORA POR CADA DIA DE ATRASO DE ACUERDO A LA SIGUIENTE FORMULA
da97c5b1-b66a-4308-9796-5912c4e60cd4|224|0 10 X MONTO VIGENTE
da97c5b1-b66a-4308-9796-5912c4e60cd4|225|PENALIDAD DIARIA
da97c5b1-b66a-4308-9796-5912c4e60cd4|226|F X PLAZO VIGENTE EN DIAS
da97c5b1-b66a-4308-9796-5912c4e60cd4|227|D NDE F TIENE FOS SIGUIENTES VALORES
da97c5b1-b66a-4308-9796-5912c4e60cd4|228|A PARA PLAZOS MENORES O IGUALES A SESENTA 60 DIAS PARA BIENES SERVICIOS EN GENERAL CONSULTORIAS Y
da97c5b1-b66a-4308-9796-5912c4e60cd4|229|EJECUCION DE OBRAS F 0 40
da97c5b1-b66a-4308-9796-5912c4e60cd4|230|B PARA PLAZOS MAYORES A SESENTA 60 DIAS
da97c5b1-b66a-4308-9796-5912c4e60cd4|231|B 1 PARA BIENES SERVICIOS EN GENERAL Y CONSULTORIAS F 0 25
da97c5b1-b66a-4308-9796-5912c4e60cd4|232|B 2 PARA OBRAS F 0 15
da97c5b1-b66a-4308-9796-5912c4e60cd4|233|TANTO EL MONTO COMO EL PLAZO SE REFIEREN SEGTIN CORRESPONDA AL MONTO VIGENTE DEL CONTRATO O ITEM QUE DEBIO
da97c5b1-b66a-4308-9796-5912c4e60cd4|234|EJECUTARSE 0 EN CASO QUE ESTOS INVOLUCRARAN OBLIGACIONES DE EJECUCIDN PERIDDICA O ENTREGAS PARCIALES ALA PRESTACION
da97c5b1-b66a-4308-9796-5912c4e60cd4|235|INDIVIDUAL QUE FUERA MATERIA DE RETRASO
da97c5b1-b66a-4308-9796-5912c4e60cd4|236|NAVIDES
da97c5b1-b66a-4308-9796-5912c4e60cd4|237|CE
da97c5b1-b66a-4308-9796-5912c4e60cd4|238|EG
da97c5b1-b66a-4308-9796-5912c4e60cd4|239|440590856
da97c5b1-b66a-4308-9796-5912c4e60cd4|240|EE
da97c5b1-b66a-4308-9796-5912c4e60cd4|241|SR
da97c5b1-b66a-4308-9796-5912c4e60cd4|242|EN CASO NO SEA POSIBLE CUANTIFICAR EL MONTO DE LA PRESTACI N MATERIA DE RETRASO LA ENTIDAD PUEDE ESTABLECER EN LOS
da97c5b1-b66a-4308-9796-5912c4e60cd4|243|DOCUMENTOS DEL PROCEDIMIENTO DE SELECCIDN LA PENALIDAD A APLICARSE
da97c5b1-b66a-4308-9796-5912c4e60cd4|244|LUD HUAYCHAUMARCA
da97c5b1-b66a-4308-9796-5912c4e60cd4|245|ME AE
da97c5b1-b66a-4308-9796-5912c4e60cd4|246|CR
da97c5b1-b66a-4308-9796-5912c4e60cd4|247|PARALOS SUPUESTOS QUE POR LA NATURALEZA DE LA CONTRAPRESTACION LA FORMULA INDICADA EN EL PRESENTE ARTICULO NO CUMPLA
da97c5b1-b66a-4308-9796-5912c4e60cd4|248|CON SU FINALIDAD EL MINISTERIO DE ECONOMICA Y FINANZAS MEDIANTE RESOLUCION MINISTERIAL PUEDE ESTABLECER FORMULAS
da97c5b1-b66a-4308-9796-5912c4e60cd4|249|ESPECIALES PARA EL CALCULO DE LA PENALIDAD POR MORA
da97c5b1-b66a-4308-9796-5912c4e60cd4|250|OMY
da97c5b1-b66a-4308-9796-5912c4e60cd4|252|CONSORS
da97c5b1-b66a-4308-9796-5912c4e60cd4|254|SS
da97c5b1-b66a-4308-9796-5912c4e60cd4|255|EDIFICIO ESTATAL N 01 SAN JUAN PAMPA TELF 063 281262 ANEXOS 2040
da97c5b1-b66a-4308-9796-5912c4e60cd4|256|RCA
da97c5b1-b66a-4308-9796-5912c4e60cd4|257|BIB BA
da97c5b1-b66a-4308-9796-5912c4e60cd4|258|WITTE
da97c5b1-b66a-4308-9796-5912c4e60cd4|259|LUD RUAYCHA
da97c5b1-b66a-4308-9796-5912c4e60cd4|260|ACID A
da97c5b1-b66a-4308-9796-5912c4e60cd4|261|CONSC
da97c5b1-b66a-4308-9796-5912c4e60cd4|262|UNIDOS
da97c5b1-b66a-4308-9796-5912c4e60cd4|263|FI RETRASO SE JUSTIFICA A TRAV S DE LA SOLICITUD DE AMPLIACION DE PLAZO DEBIDAMENTE APROBADO ADICIONALMENTE SE
da97c5b1-b66a-4308-9796-5912c4e60cd4|264|CONSIDERA JUSTIFICADO EL RETRASO Y EN CONSECUENCIA NO SE APLICA PENALIDAD CUANDO EL CONSULTOR ACREDITE DE
da97c5b1-b66a-4308-9796-5912c4e60cd4|265|MODO OBJETIVAMENTE SUSTENTADO QUE EL MAYOR TIEMPO TRANSCURRIDO NO LE RESULTA IMPUTABLE EN ESTE ULTIMO CASO LA
da97c5b1-b66a-4308-9796-5912c4e60cd4|266|CALIFICACION DEL RETRASO COMO JUSTIFICADO POR PARTE DE LA ENTIDAD NO DA LUGAR AL PAGO DE GASTOS GENERALES NI COSTOS
da97c5b1-b66a-4308-9796-5912c4e60cd4|267|DIRECTOS DE NINGUN TIPO CONFORME EL NUMERAL 162 5 DEL ARTICULO 162 DEL REGLAMENTO DE LA LEY DE CONTRATACIONES DEL
da97c5b1-b66a-4308-9796-5912c4e60cd4|268|ESTADO
da97c5b1-b66a-4308-9796-5912c4e60cd4|269|OTRAS PENALIDADES
da97c5b1-b66a-4308-9796-5912c4e60cd4|270|DE ACUERDO ALAS BASES DEL PROCEDIMIENTO DE SELECCION LA ENTIDAD HA ESTABLECIDO OTRAS PENALIDADES DE ACUERDO A LO
da97c5b1-b66a-4308-9796-5912c4e60cd4|271|QUE ESTABLECE EL ARTICULO 163 DEL REGLAMENTO DE LA LEY DE CONTRATACIONES DEL ESTADO
da97c5b1-b66a-4308-9796-5912c4e60cd4|272|LAS OTRAS PENALIDADES ALAS QUE ESTARAN SUJETA EL CONSULTOR SE DESCRIBEN EN EL SIGUIENTE CUADRO
da97c5b1-b66a-4308-9796-5912c4e60cd4|273|OTRAS PENALIDADES
da97c5b1-b66a-4308-9796-5912c4e60cd4|274|SUPUESTOS DE APLICACION DE PENALIDAD FORMA DE CALCULO PROCEDIMIENTO
da97c5b1-b66a-4308-9796-5912c4e60cd4|275|EN CASO CULMINE LA RELACION CONTRACTUAL ENTRE EL CONTRATISTA Y OS UIT NSREADA
da97c5b1-b66a-4308-9796-5912c4e60cd4|276|EL PERSONAL OFERTADO Y LA ENTIDAD NO HAYA APROBADO LA PE
